"Data","Ostatnio","Otwarcie","Max.","Min.","Wol.","Zmiana%"
"30.03.2021","64,58","64,38","65,20","63,54","959,67K","0,75%"
"29.03.2021","64,10","63,00","65,48","63,00","1,03M","1,68%"
"26.03.2021","63,04","62,38","64,04","61,80","1,15M","1,84%"
"25.03.2021","61,90","62,70","63,18","61,50","1,09M","-1,46%"
"24.03.2021","62,82","62,40","63,68","62,00","1,09M","-0,35%"
"23.03.2021","63,04","64,20","64,26","62,30","897,10K","-1,62%"
"22.03.2021","64,08","63,00","64,90","62,66","730,42K","0,63%"
"19.03.2021","63,68","63,12","64,72","63,08","1,97M","-2,24%"
"18.03.2021","65,14","65,10","66,48","64,20","1,10M","-0,31%"
"17.03.2021","65,34","65,98","66,16","62,50","3,14M","-1,69%"
"16.03.2021","66,46","68,42","69,10","66,00","1,42M","-2,78%"
"15.03.2021","68,36","69,10","70,20","68,32","846,59K","-1,10%"
"12.03.2021","69,12","68,40","69,48","67,42","1,02M","0,93%"
"11.03.2021","68,48","69,60","70,90","67,56","1,84M","-1,38%"
"10.03.2021","69,44","67,80","69,88","67,32","2,40M","3,55%"
"09.03.2021","67,06","66,72","67,90","66,30","2,04M","0,60%"
"08.03.2021","66,66","64,90","67,40","64,60","3,28M","4,55%"
"05.03.2021","63,76","61,02","64,90","61,02","3,12M","3,71%"
"04.03.2021","61,48","60,00","61,80","59,60","1,62M","2,13%"
"03.03.2021","60,20","60,92","61,74","60,18","1,19M","-1,15%"
"02.03.2021","60,90","60,40","61,16","59,70","1,05M","0,83%"
"01.03.2021","60,40","60,00","60,50","59,22","1,10M","2,65%"
"26.02.2021","58,84","58,26","59,50","58,10","1,97M","-1,80%"
"25.02.2021","59,92","61,00","61,46","59,90","1,40M","-0,07%"
"24.02.2021","59,96","60,02","60,34","59,24","1,48M","0,40%"
"23.02.2021","59,72","59,90","61,44","58,78","1,39M","0,34%"
"22.02.2021","59,52","60,30","60,46","59,36","698,00K","-1,91%"
"19.02.2021","60,68","59,32","60,92","59,20","1,12M","2,81%"
"18.02.2021","59,02","61,08","61,56","59,02","1,28M","-3,47%"
"17.02.2021","61,14","61,60","62,30","60,74","1,16M","-0,75%"
"16.02.2021","61,60","60,78","61,80","60,40","1,55M","2,02%"
"15.02.2021","60,38","60,74","61,24","60,00","809,50K","1,04%"
"12.02.2021","59,76","59,44","59,82","58,36","575,57K","0,54%"
"11.02.2021","59,44","59,60","60,20","58,80","934,61K","0,00%"
"10.02.2021","59,44","60,86","61,30","58,76","1,00M","-1,62%"
"09.02.2021","60,42","60,10","61,72","59,22","1,86M","0,77%"
"08.02.2021","59,96","59,42","60,26","58,40","1,42M","2,08%"
"05.02.2021","58,74","59,18","59,88","58,56","732,82K","0,44%"
"04.02.2021","58,48","60,00","60,62","58,48","1,10M","-0,75%"
"03.02.2021","58,92","59,20","60,00","58,24","845,29K","-0,20%"
"02.02.2021","59,04","58,02","59,48","57,90","1,17M","3,25%"
"01.02.2021","57,18","56,50","58,26","56,24","1,20M","2,07%"
"29.01.2021","56,02","57,50","57,58","56,00","2,52M","-3,41%"
"28.01.2021","58,00","56,60","58,56","56,20","1,28M","1,40%"
"27.01.2021","57,20","58,70","59,38","56,90","1,40M","-2,39%"
"26.01.2021","58,60","57,56","59,66","56,58","1,08M","1,21%"
"25.01.2021","57,90","60,00","60,22","57,50","1,04M","-2,98%"
"22.01.2021","59,68","59,50","60,10","58,10","1,49M","-0,73%"
"21.01.2021","60,12","60,50","61,10","59,60","952,74K","-0,60%"
"20.01.2021","60,48","60,70","61,20","59,62","869,85K","-0,30%"
"19.01.2021","60,66","62,40","62,70","60,50","794,45K","-1,69%"
"18.01.2021","61,70","59,80","61,78","58,60","1,17M","2,73%"
"15.01.2021","60,06","61,48","61,68","59,28","1,28M","-3,04%"
"14.01.2021","61,94","61,00","62,30","60,20","896,16K","0,98%"
"13.01.2021","61,34","63,88","63,94","61,12","1,22M","-3,04%"
"12.01.2021","63,26","64,00","64,50","62,30","1,37M","-0,25%"
"11.01.2021","63,42","64,00","64,20","62,50","1,19M","-0,88%"
"08.01.2021","63,98","63,00","64,98","62,74","2,02M","1,72%"
"07.01.2021","62,90","61,42","62,90","60,80","2,13M","5,54%"
"05.01.2021","59,60","58,70","60,18","58,10","1,46M","1,05%"
"04.01.2021","58,98","58,94","60,62","58,62","1,03M","2,18%"
