"Data","Ostatnio","Otwarcie","Max.","Min.","Wol.","Zmiana%"
"16.11.2021","124,50","126,35","127,40","124,00","738,96K","-1,50%"
"15.11.2021","126,40","126,55","128,25","125,15","757,12K","0,16%"
"12.11.2021","126,20","126,85","127,80","123,75","1,45M","-0,12%"
"10.11.2021","126,35","127,50","130,20","125,00","983,04K","-0,82%"
"09.11.2021","127,40","128,10","129,50","127,00","684,42K","-1,51%"
"08.11.2021","129,35","130,00","130,30","127,80","404,72K","-0,35%"
"05.11.2021","129,80","130,00","131,75","128,60","691,22K","0,23%"
"04.11.2021","129,50","128,10","130,10","126,40","1,74M","1,69%"
"03.11.2021","127,35","130,95","133,60","126,30","1,61M","-2,34%"
"02.11.2021","130,40","132,55","132,55","127,75","1,26M","-1,02%"
"29.10.2021","131,75","124,55","131,75","123,75","1,33M","6,25%"
"28.10.2021","124,00","125,00","126,80","124,00","404,01K","-1,08%"
"27.10.2021","125,35","124,90","126,15","124,35","610,02K","-0,16%"
"26.10.2021","125,55","123,80","125,70","121,80","594,50K","1,25%"
"25.10.2021","124,00","122,35","124,95","121,80","1,01M","0,61%"
"22.10.2021","123,25","124,00","124,50","122,50","511,58K","-0,68%"
"21.10.2021","124,10","122,75","124,65","121,40","969,96K","1,10%"
"20.10.2021","122,75","121,65","123,80","120,80","1,06M","1,03%"
"19.10.2021","121,50","124,50","125,20","120,80","373,47K","-1,94%"
"18.10.2021","123,90","123,55","126,20","123,50","501,14K","0,32%"
"15.10.2021","123,50","123,10","124,20","121,80","955,24K","0,16%"
"14.10.2021","123,30","120,10","123,30","119,80","703,34K","2,66%"
"13.10.2021","120,10","122,00","123,10","119,60","846,69K","-1,96%"
"12.10.2021","122,50","121,20","123,45","120,00","1,10M","0,41%"
"11.10.2021","122,00","119,65","122,50","119,00","735,25K","1,96%"
"08.10.2021","119,65","116,90","120,20","116,70","1,50M","2,35%"
"07.10.2021","116,90","115,60","116,90","115,25","1,43M","2,19%"
"06.10.2021","114,40","111,45","116,90","109,90","1,62M","2,65%"
"05.10.2021","111,45","109,55","111,85","109,00","586,32K","1,09%"
"04.10.2021","110,25","108,00","113,30","106,85","1,46M","1,61%"
"01.10.2021","108,50","102,00","108,50","98,50","1,24M","5,29%"
"30.09.2021","103,05","105,15","105,15","102,70","663,33K","-1,10%"
"29.09.2021","104,20","104,10","104,90","103,00","201,52K","0,82%"
"28.09.2021","103,35","104,40","105,05","103,00","344,56K","-1,48%"
"27.09.2021","104,90","104,25","107,75","103,25","690,49K","1,11%"
"24.09.2021","103,75","103,35","104,20","102,50","246,06K","0,44%"
"23.09.2021","103,30","105,00","105,50","102,80","313,34K","-1,10%"
"22.09.2021","104,45","101,40","104,60","101,40","354,07K","3,67%"
"21.09.2021","100,75","99,42","101,30","99,42","615,76K","1,34%"
"20.09.2021","99,42","102,35","102,35","98,18","597,53K","-3,80%"
"17.09.2021","103,35","104,65","105,50","103,00","733,24K","-2,13%"
"16.09.2021","105,60","103,90","106,00","103,80","328,67K","1,83%"
"15.09.2021","103,70","105,60","106,45","103,65","484,03K","-3,08%"
"14.09.2021","107,00","107,20","107,65","106,10","463,79K","-0,19%"
"13.09.2021","107,20","104,35","107,20","104,30","342,95K","2,68%"
"10.09.2021","104,40","104,50","106,85","104,00","350,78K","0,29%"
"09.09.2021","104,10","106,00","106,00","103,40","427,13K","-4,84%"
"08.09.2021","109,40","109,80","109,80","108,00","431,23K","-0,41%"
"07.09.2021","109,85","109,80","111,20","109,10","400,20K","-0,05%"
"06.09.2021","109,90","108,00","109,90","107,70","292,20K","1,76%"
"03.09.2021","108,00","108,50","108,50","107,25","193,07K","-0,60%"
"02.09.2021","108,65","108,00","108,65","106,00","362,20K","0,09%"
"01.09.2021","108,55","107,35","108,85","107,30","455,42K","1,26%"
"31.08.2021","107,20","105,05","107,35","105,00","566,47K","1,42%"
"30.08.2021","105,70","104,80","107,45","104,65","392,11K","1,05%"
"27.08.2021","104,60","103,30","104,60","103,15","225,83K","0,72%"
"26.08.2021","103,85","103,90","104,50","103,20","148,18K","-0,53%"
"25.08.2021","104,40","102,60","104,45","101,65","411,35K","1,26%"
"24.08.2021","103,10","103,10","103,15","101,80","150,01K","0,49%"
"23.08.2021","102,60","102,60","103,15","102,20","158,78K","0,44%"
"20.08.2021","102,15","102,40","103,30","101,65","183,64K","-0,29%"
"19.08.2021","102,45","103,45","104,20","101,05","366,58K","-1,77%"
"18.08.2021","104,30","104,30","104,30","103,25","309,92K","-0,14%"
"17.08.2021","104,45","104,00","104,45","101,45","520,15K","0,24%"
"16.08.2021","104,20","103,60","104,80","103,15","218,10K","-0,48%"
"13.08.2021","104,70","103,00","104,70","102,20","311,62K","1,60%"
"12.08.2021","103,05","104,20","104,20","102,65","259,05K","-1,20%"
"11.08.2021","104,30","102,80","104,60","102,15","592,24K","0,87%"
"10.08.2021","103,40","102,45","103,80","101,30","779,43K","0,93%"
"09.08.2021","102,45","99,22","102,60","99,22","680,86K","3,03%"
"06.08.2021","99,44","98,60","100,45","98,30","495,16K","0,85%"
"05.08.2021","98,60","99,00","99,60","98,00","303,64K","-0,40%"
"04.08.2021","99,00","96,50","99,34","96,32","918,97K","4,10%"
"03.08.2021","95,10","96,00","96,20","94,30","323,69K","-1,02%"
"02.08.2021","96,08","94,90","96,30","94,74","285,54K","2,08%"
"30.07.2021","94,12","93,88","94,88","92,84","304,57K","-0,13%"
"29.07.2021","94,24","93,62","94,96","93,48","390,42K","0,96%"
"28.07.2021","93,34","91,16","94,28","91,16","371,01K","2,37%"
"27.07.2021","91,18","91,70","92,86","90,80","331,28K","-0,78%"
"26.07.2021","91,90","92,50","92,50","90,62","419,81K","0,02%"
"23.07.2021","91,88","91,36","92,38","91,36","221,47K","0,50%"
"22.07.2021","91,42","93,20","94,12","91,30","324,45K","-1,89%"
"21.07.2021","93,18","90,20","93,94","90,20","526,23K","3,40%"
"20.07.2021","90,12","89,94","91,20","88,74","312,62K","0,20%"
"19.07.2021","89,94","92,96","92,98","89,58","409,37K","-3,29%"
"16.07.2021","93,00","91,82","93,54","91,40","457,14K","2,18%"
"15.07.2021","91,02","92,10","93,06","90,56","519,45K","-1,26%"
"14.07.2021","92,18","91,00","93,10","90,82","360,97K","1,30%"
"13.07.2021","91,00","90,62","92,66","90,62","558,19K","0,42%"
"12.07.2021","90,62","92,40","92,40","89,02","501,25K","-1,78%"
"09.07.2021","92,26","91,02","92,48","90,58","353,64K","1,27%"
"08.07.2021","91,10","93,00","93,00","90,64","702,09K","-2,50%"
"07.07.2021","93,44","91,48","93,88","91,48","616,59K","2,16%"
"06.07.2021","91,46","94,50","95,14","91,38","509,96K","-3,20%"
"05.07.2021","94,48","94,24","95,32","94,10","160,59K","0,25%"
"02.07.2021","94,24","94,50","95,82","93,72","529,38K","-0,08%"
"01.07.2021","94,32","93,06","94,96","92,42","1,04M","1,42%"
"30.06.2021","93,00","98,88","98,94","92,50","1,92M","-6,16%"
"29.06.2021","99,10","102,25","102,35","98,52","1,21M","-3,55%"
"28.06.2021","102,75","102,70","103,00","101,05","430,76K","0,05%"
"25.06.2021","102,70","103,00","104,40","101,05","690,93K","-0,05%"
"24.06.2021","102,75","99,22","103,20","99,04","1,37M","3,85%"
"23.06.2021","98,94","98,64","99,98","98,64","333,02K","-0,02%"
"22.06.2021","98,96","98,80","99,56","98,34","678,94K","0,47%"
"21.06.2021","98,50","98,86","99,20","97,26","899,52K","-0,87%"
"18.06.2021","99,36","99,00","99,78","98,16","1,40M","0,47%"
"17.06.2021","98,90","98,40","99,48","98,00","610,74K","0,41%"
"16.06.2021","98,50","98,70","100,15","98,18","906,04K","-0,61%"
"15.06.2021","99,10","100,80","101,60","98,82","1,20M","-1,44%"
"14.06.2021","100,55","98,88","100,55","98,50","518,30K","2,48%"
"11.06.2021","98,12","99,24","99,80","97,82","746,66K","-0,97%"
"10.06.2021","99,08","96,04","100,00","95,04","955,49K","3,42%"
"09.06.2021","95,80","97,00","97,40","95,32","694,94K","-1,38%"
"08.06.2021","97,14","97,96","97,96","96,10","707,28K","-0,92%"
"07.06.2021","98,04","97,46","98,50","96,98","422,84K","0,66%"
"04.06.2021","97,40","97,20","97,98","96,36","723,68K","0,14%"
"02.06.2021","97,26","96,50","97,44","95,38","561,15K","0,58%"
"01.06.2021","96,70","95,98","97,44","94,20","619,23K","0,77%"
"31.05.2021","95,96","95,00","97,26","94,20","592,60K","0,48%"
"28.05.2021","95,50","93,76","95,50","93,52","1,27M","1,86%"
"27.05.2021","93,76","90,72","93,76","90,72","1,66M","2,99%"
"26.05.2021","91,04","92,20","92,20","90,14","846,52K","-1,04%"
"25.05.2021","92,00","91,00","92,16","90,22","597,15K","1,10%"
"24.05.2021","91,00","91,70","91,70","90,62","329,12K","-0,76%"
"21.05.2021","91,70","91,30","92,10","90,50","671,41K","0,99%"
"20.05.2021","90,80","90,00","91,24","89,58","1,12M","0,89%"
"19.05.2021","90,00","90,50","91,00","89,22","1,50M","-0,88%"
"18.05.2021","90,80","89,60","90,90","89,44","1,45M","2,25%"
"17.05.2021","88,80","85,80","88,88","85,64","947,19K","4,20%"
"14.05.2021","85,22","85,10","86,00","83,60","422,78K","0,71%"
"13.05.2021","84,62","83,30","84,70","81,74","491,41K","0,55%"
"12.05.2021","84,16","84,00","86,16","83,60","475,88K","-0,45%"
"11.05.2021","84,54","85,00","86,36","82,70","1,41M","-1,15%"
"10.05.2021","85,52","83,98","86,42","83,98","821,37K","2,17%"
"07.05.2021","83,70","83,48","83,98","81,64","589,44K","2,20%"
"06.05.2021","81,90","83,18","84,72","81,64","811,77K","1,24%"
"05.05.2021","80,90","80,66","81,18","79,94","391,86K","1,30%"
"04.05.2021","79,86","80,44","82,14","79,66","1,10M","-0,22%"
"30.04.2021","80,04","81,74","81,74","79,94","616,32K","-1,36%"
"29.04.2021","81,14","80,10","83,48","79,62","1,28M","1,78%"
"28.04.2021","79,72","77,18","79,90","77,14","1,10M","3,34%"
"27.04.2021","77,14","76,88","77,38","76,12","437,71K","0,76%"
"26.04.2021","76,56","75,98","76,72","75,54","643,98K","0,76%"
"23.04.2021","75,98","76,88","76,96","75,22","659,29K","-0,91%"
"22.04.2021","76,68","76,50","76,84","75,92","250,03K","0,52%"
"21.04.2021","76,28","76,00","76,28","75,22","401,87K","0,37%"
"20.04.2021","76,00","75,88","76,48","75,20","540,77K","0,03%"
"19.04.2021","75,98","76,00","77,78","75,62","602,39K","-0,34%"
"16.04.2021","76,24","76,00","76,64","75,34","719,17K","0,32%"
"15.04.2021","76,00","75,28","76,00","74,52","494,17K","1,06%"
"14.04.2021","75,20","74,52","75,26","74,50","511,14K","0,97%"
"13.04.2021","74,48","74,68","74,68","73,36","297,53K","0,00%"
"12.04.2021","74,48","73,10","75,00","72,54","505,22K","2,06%"
"09.04.2021","72,98","73,06","73,40","72,12","1,49M","0,30%"
"08.04.2021","72,76","73,90","73,90","72,32","531,66K","-1,01%"
"07.04.2021","73,50","72,66","73,74","72,16","772,31K","1,16%"
"06.04.2021","72,66","71,50","73,20","71,46","647,33K","1,68%"
"01.04.2021","71,46","71,00","71,46","70,28","389,48K","1,19%"
"31.03.2021","70,62","71,78","72,26","70,56","503,65K","-0,90%"
"30.03.2021","71,26","71,50","71,98","70,50","487,83K","0,00%"
"29.03.2021","71,26","70,72","71,64","70,52","419,32K","0,88%"
"26.03.2021","70,64","69,50","71,14","69,50","469,20K","2,38%"
"25.03.2021","69,00","70,08","70,92","68,56","847,96K","-0,92%"
"24.03.2021","69,64","71,00","71,00","69,50","637,33K","-2,38%"
"23.03.2021","71,34","71,40","71,70","70,22","863,36K","1,77%"
"22.03.2021","70,10","70,10","71,60","69,80","622,24K","0,03%"
"19.03.2021","70,08","71,64","71,94","70,00","1,44M","-2,61%"
"18.03.2021","71,96","70,98","72,46","70,78","1,01M","2,36%"
"17.03.2021","70,30","72,00","72,00","69,70","1,75M","-2,90%"
"16.03.2021","72,40","74,10","74,46","72,22","553,65K","-2,32%"
"15.03.2021","74,12","73,42","75,40","73,16","429,60K","0,93%"
"12.03.2021","73,44","72,60","74,34","71,52","510,51K","1,16%"
"11.03.2021","72,60","74,20","74,48","71,66","1,25M","-2,13%"
"10.03.2021","74,18","73,10","74,46","73,08","728,66K","1,34%"
"09.03.2021","73,20","72,64","74,86","72,52","1,03M","0,77%"
"08.03.2021","72,64","71,76","72,78","70,62","819,44K","1,74%"
"05.03.2021","71,40","72,14","72,50","71,08","544,50K","-1,16%"
"04.03.2021","72,24","72,28","72,90","70,76","843,81K","-0,93%"
"03.03.2021","72,92","71,50","74,38","71,50","1,25M","1,84%"
"02.03.2021","71,60","71,38","73,66","70,62","1,34M","-0,06%"
"01.03.2021","71,64","68,92","71,88","68,34","1,26M","5,66%"
"26.02.2021","67,80","67,28","69,50","66,62","1,28M","-0,59%"
"25.02.2021","68,20","67,24","69,96","67,20","1,85M","3,96%"
"24.02.2021","65,60","65,24","65,98","65,00","596,30K","0,18%"
"23.02.2021","65,48","66,60","67,38","64,06","708,85K","-1,00%"
"22.02.2021","66,14","66,80","66,80","65,62","565,16K","-1,55%"
"19.02.2021","67,18","67,58","68,26","66,48","895,30K","-0,47%"
"18.02.2021","67,50","66,70","68,58","66,22","1,35M","1,20%"
"17.02.2021","66,70","68,74","68,74","66,56","1,69M","-2,91%"
"16.02.2021","68,70","66,28","69,60","65,82","1,12M","4,03%"
"15.02.2021","66,04","65,00","66,62","64,68","635,22K","2,13%"
"12.02.2021","64,66","66,00","66,00","64,20","452,19K","-2,18%"
"11.02.2021","66,10","64,40","66,50","63,90","466,78K","3,09%"
"10.02.2021","64,12","64,76","65,70","63,82","327,90K","-0,90%"
"09.02.2021","64,70","65,50","65,92","64,54","261,83K","-1,22%"
"08.02.2021","65,50","67,00","67,48","65,24","649,29K","-0,76%"
"05.02.2021","66,00","63,98","67,16","63,88","700,45K","3,68%"
"04.02.2021","63,66","63,80","65,22","63,40","721,64K","-0,59%"
"03.02.2021","64,04","65,88","66,60","63,84","921,68K","-2,26%"
"02.02.2021","65,52","64,44","65,90","64,18","519,15K","2,25%"
"01.02.2021","64,08","64,00","64,50","63,40","370,54K","0,60%"
"29.01.2021","63,70","63,00","64,50","62,80","843,77K","-0,06%"
"28.01.2021","63,74","62,48","64,48","61,52","936,18K","1,17%"
"27.01.2021","63,00","64,44","64,90","62,60","1,58M","-2,23%"
"26.01.2021","64,44","64,00","64,78","62,80","1,26M","0,25%"
"25.01.2021","64,28","65,90","66,18","63,28","1,08M","-1,50%"
"22.01.2021","65,26","65,40","65,88","64,40","623,72K","-0,34%"
"21.01.2021","65,48","67,26","67,80","65,00","712,41K","-1,83%"
"20.01.2021","66,70","66,50","67,28","65,06","1,11M","0,54%"
"19.01.2021","66,34","68,88","69,60","66,26","582,80K","-2,44%"
"18.01.2021","68,00","65,94","68,20","65,24","671,82K","2,75%"
"15.01.2021","66,18","67,66","68,32","65,58","836,18K","-2,88%"
"14.01.2021","68,14","69,32","69,60","67,16","902,70K","-1,67%"
"13.01.2021","69,30","68,94","69,84","67,52","805,24K","0,99%"
"12.01.2021","68,62","70,50","70,82","68,00","873,76K","-2,00%"
"11.01.2021","70,02","68,58","72,30","68,16","2,33M","2,13%"
"08.01.2021","68,56","66,00","70,10","65,80","1,86M","3,88%"
"07.01.2021","66,00","63,56","66,00","63,50","1,51M","6,04%"
"05.01.2021","62,24","61,42","62,90","61,00","786,59K","1,20%"
"04.01.2021","61,50","60,00","62,68","59,00","1,15M","0,65%"
