"Data","Ostatnio","Otwarcie","Max.","Min.","Wol.","Zmiana%"
"30.12.2022","72,60","73,40","74,80","72,35","83,41K","0,14%"
"29.12.2022","72,50","71,40","72,95","71,10","70,39K","1,47%"
"28.12.2022","71,45","71,85","72,50","71,00","56,68K","-0,56%"
"27.12.2022","71,85","72,50","72,80","71,45","13,01K","-0,14%"
"23.12.2022","71,95","72,95","72,95","71,75","16,33K","-0,83%"
"22.12.2022","72,55","71,25","72,90","70,85","52,11K","1,90%"
"21.12.2022","71,20","71,40","71,75","71,00","19,06K","-0,28%"
"20.12.2022","71,40","72,05","72,45","71,05","61,88K","-0,90%"
"19.12.2022","72,05","73,45","73,95","72,05","33,66K","-1,50%"
"16.12.2022","73,15","73,35","74,70","72,00","191,50K","0,62%"
"15.12.2022","72,70","76,00","76,00","72,60","98,31K","-4,09%"
"14.12.2022","75,80","76,55","76,55","75,10","54,20K","-0,13%"
"13.12.2022","75,90","75,45","76,65","74,00","86,54K","1,07%"
"12.12.2022","75,10","75,45","75,45","74,20","53,16K","0,94%"
"09.12.2022","74,40","75,75","75,75","74,40","57,15K","-1,00%"
"08.12.2022","75,15","74,95","75,50","74,10","63,91K","0,40%"
"07.12.2022","74,85","74,55","75,30","73,85","27,31K","1,15%"
"06.12.2022","74,00","74,85","75,00","73,65","32,59K","-0,67%"
"05.12.2022","74,50","75,60","76,00","74,15","56,36K","-0,60%"
"02.12.2022","74,95","74,55","75,50","74,00","86,46K","1,15%"
"01.12.2022","74,10","73,25","74,50","73,00","56,39K","1,37%"
"30.11.2022","73,10","72,75","73,85","72,30","91,24K","1,39%"
"29.11.2022","72,10","74,50","74,50","72,10","54,29K","-2,96%"
"28.11.2022","74,30","74,00","74,75","72,50","82,82K","0,95%"
"25.11.2022","73,60","72,30","73,90","72,05","65,06K","1,94%"
"24.11.2022","72,20","72,20","72,20","70,50","24,88K","2,19%"
"23.11.2022","70,65","72,30","72,30","70,50","23,95K","-1,26%"
"22.11.2022","71,55","70,25","72,40","70,20","67,75K","1,42%"
"21.11.2022","70,55","71,15","71,90","70,30","59,21K","0,14%"
"18.11.2022","70,45","69,00","70,95","68,10","75,55K","2,62%"
"17.11.2022","68,65","71,00","71,00","68,45","69,18K","-3,31%"
"16.11.2022","71,00","70,00","71,35","69,20","59,36K","1,21%"
"15.11.2022","70,15","68,40","70,85","67,60","78,17K","3,09%"
"14.11.2022","68,05","69,40","69,85","67,50","184,70K","-1,31%"
"10.11.2022","68,95","69,00","69,80","67,10","107,51K","0,07%"
"09.11.2022","68,90","69,25","70,30","68,75","69,04K","-0,86%"
"08.11.2022","69,50","70,20","70,75","69,30","86,01K","-1,21%"
"07.11.2022","70,35","70,25","70,55","68,80","67,26K","-0,28%"
"04.11.2022","70,55","70,95","71,65","70,00","77,02K","-0,49%"
"03.11.2022","70,90","71,25","71,25","69,55","43,68K","-0,49%"
"02.11.2022","71,25","69,35","71,60","69,10","89,46K","3,64%"
"31.10.2022","68,75","69,00","69,10","68,25","55,93K","-0,07%"
"28.10.2022","68,80","69,00","69,60","68,20","33,33K","-0,72%"
"27.10.2022","69,30","68,20","69,60","67,45","45,70K","1,54%"
"26.10.2022","68,25","67,30","68,35","66,80","44,13K","1,87%"
"25.10.2022","67,00","66,85","67,90","66,45","35,49K","0,53%"
"24.10.2022","66,65","65,75","67,40","65,75","36,72K","1,60%"
"21.10.2022","65,60","65,95","66,05","64,70","34,88K","0,31%"
"20.10.2022","65,40","65,00","65,40","63,95","64,93K","1,16%"
"19.10.2022","64,65","66,85","66,85","64,65","42,05K","-2,71%"
"18.10.2022","66,45","66,95","66,95","65,10","67,54K","0,76%"
"17.10.2022","65,95","65,55","66,30","65,20","25,78K","1,46%"
"14.10.2022","65,00","66,00","66,00","64,70","74,91K","0,62%"
"13.10.2022","64,60","65,35","65,65","63,50","104,76K","-0,69%"
"12.10.2022","65,05","67,20","67,30","64,95","161,01K","-2,69%"
"11.10.2022","66,85","67,55","69,25","66,75","77,44K","-1,11%"
"10.10.2022","67,60","68,40","68,45","67,20","41,80K","-1,89%"
"07.10.2022","68,90","69,60","69,75","67,80","57,86K","-1,22%"
"06.10.2022","69,75","70,75","71,30","69,05","68,99K","-1,34%"
"05.10.2022","70,70","71,25","71,65","70,05","40,23K","-0,70%"
"04.10.2022","71,20","69,70","71,50","68,80","63,05K","2,96%"
"03.10.2022","69,15","69,00","69,60","65,70","139,09K","0,00%"
"30.09.2022","69,15","72,10","72,10","68,55","71,42K","-2,61%"
"29.09.2022","71,00","71,00","72,55","70,55","75,84K","0,50%"
"28.09.2022","70,65","70,20","71,10","70,00","62,31K","-0,42%"
"27.09.2022","70,95","72,15","72,65","70,40","58,62K","-0,49%"
"26.09.2022","71,30","72,40","72,40","70,45","119,35K","-1,59%"
"23.09.2022","72,45","72,15","73,00","71,30","89,13K","-0,75%"
"22.09.2022","73,00","72,85","73,60","72,15","84,56K","-0,48%"
"21.09.2022","73,35","73,35","74,40","72,65","63,53K","-1,08%"
"20.09.2022","74,15","74,60","76,00","73,40","61,39K","-2,37%"
"19.09.2022","75,95","73,75","76,25","72,80","92,72K","2,77%"
"16.09.2022","73,90","73,40","75,95","71,15","291,85K","-1,34%"
"15.09.2022","74,90","73,50","75,60","73,05","112,00K","2,04%"
"14.09.2022","73,40","72,40","75,00","72,40","92,43K","1,80%"
"13.09.2022","72,10","74,00","74,00","71,55","58,33K","-2,17%"
"12.09.2022","73,70","72,80","74,25","72,35","45,09K","0,96%"
"09.09.2022","73,00","71,30","73,00","70,20","60,15K","2,82%"
"08.09.2022","71,00","71,20","71,75","70,00","62,55K","-0,84%"
"07.09.2022","71,60","70,35","71,80","69,50","88,90K","0,35%"
"06.09.2022","71,35","70,25","71,65","70,20","57,12K","0,63%"
"05.09.2022","70,90","69,95","72,00","69,15","52,85K","1,72%"
"02.09.2022","69,70","70,50","70,65","69,00","62,04K","-0,78%"
"01.09.2022","70,25","71,80","71,90","70,10","43,77K","-2,02%"
"31.08.2022","71,70","71,05","72,80","71,00","32,10K","0,35%"
"30.08.2022","71,45","72,25","73,00","71,00","52,61K","-0,90%"
"29.08.2022","72,10","72,60","72,80","71,50","20,80K","-1,90%"
"26.08.2022","73,50","74,60","75,00","73,50","55,37K","-1,54%"
"25.08.2022","74,65","76,15","76,20","73,70","34,20K","0,00%"
"24.08.2022","74,65","74,40","75,45","73,35","383,05K","0,00%"
"23.08.2022","74,65","74,10","76,35","73,90","120,90K","0,74%"
"22.08.2022","74,10","77,50","77,50","73,75","121,49K","-4,51%"
"19.08.2022","77,60","76,00","78,00","75,15","119,28K","1,77%"
"18.08.2022","76,25","74,85","76,85","74,15","33,12K","3,11%"
"17.08.2022","73,95","75,35","76,90","73,45","69,37K","-2,50%"
"16.08.2022","75,85","75,00","77,15","74,50","83,78K","1,95%"
"12.08.2022","74,40","73,45","74,90","73,00","30,42K","1,64%"
"11.08.2022","73,20","73,85","73,85","72,45","21,02K","0,62%"
"10.08.2022","72,75","72,95","73,30","71,35","48,18K","0,55%"
"09.08.2022","72,35","75,05","75,25","71,80","40,75K","-4,11%"
"08.08.2022","75,45","72,05","75,45","71,55","67,72K","5,23%"
"05.08.2022","71,70","72,15","73,45","71,40","54,90K","0,14%"
"04.08.2022","71,60","71,45","72,20","71,00","46,77K","0,70%"
"03.08.2022","71,10","71,35","71,85","70,55","46,62K","-0,63%"
"02.08.2022","71,55","72,60","72,75","71,50","58,14K","-1,31%"
"01.08.2022","72,50","72,70","74,05","72,25","39,08K","0,42%"
"29.07.2022","72,20","73,00","73,30","71,65","49,13K","-0,82%"
"28.07.2022","72,80","72,35","72,95","71,70","49,52K","0,76%"
"27.07.2022","72,25","72,50","72,65","71,30","78,44K","-0,76%"
"26.07.2022","72,80","72,75","73,95","72,55","49,43K","0,07%"
"25.07.2022","72,75","74,05","74,05","72,60","63,80K","-2,35%"
"22.07.2022","74,50","75,05","76,10","74,20","30,93K","-1,65%"
"21.07.2022","75,75","74,40","76,60","74,20","83,18K","1,81%"
"20.07.2022","74,40","74,65","74,85","73,90","62,26K","0,61%"
"19.07.2022","73,95","74,75","75,40","73,50","43,96K","-1,99%"
"18.07.2022","75,45","74,20","75,90","74,20","36,43K","0,53%"
"15.07.2022","75,05","73,05","75,20","73,05","44,48K","2,04%"
"14.07.2022","73,55","74,00","74,50","73,05","65,41K","-1,14%"
"13.07.2022","74,40","76,30","76,30","73,05","30,49K","-1,52%"
"12.07.2022","75,55","74,10","76,25","74,10","80,83K","0,67%"
"11.07.2022","75,05","75,60","75,95","74,25","15,43K","-0,73%"
"08.07.2022","75,60","74,65","76,05","74,25","198,17K","-0,72%"
"07.07.2022","76,15","75,95","76,35","75,10","24,56K","0,86%"
"06.07.2022","75,50","74,45","76,20","74,00","47,08K","1,89%"
"05.07.2022","74,10","75,00","75,00","73,05","29,61K","-0,34%"
"04.07.2022","74,35","75,80","76,50","73,85","22,42K","-2,11%"
"01.07.2022","75,95","75,45","76,10","73,95","59,04K","0,60%"
"30.06.2022","75,50","75,85","75,85","74,10","53,62K","-0,46%"
"29.06.2022","75,85","75,60","75,90","73,75","83,40K","-1,49%"
"28.06.2022","77,00","76,20","77,40","75,40","73,45K","1,05%"
"27.06.2022","76,20","75,15","76,60","74,90","52,74K","0,26%"
"24.06.2022","76,00","73,80","76,00","73,75","99,96K","3,47%"
"23.06.2022","73,45","72,30","73,85","71,55","114,21K","1,73%"
"22.06.2022","72,20","72,05","72,80","70,70","62,34K","-0,89%"
"21.06.2022","72,85","71,70","73,00","71,30","43,32K","2,68%"
"20.06.2022","70,95","73,15","73,15","70,95","50,25K","-1,87%"
"17.06.2022","72,30","68,15","73,40","67,80","365,09K","5,93%"
"15.06.2022","68,25","68,55","69,60","67,30","79,42K","0,37%"
"14.06.2022","68,00","69,95","69,95","66,65","152,53K","-2,65%"
"13.06.2022","69,85","69,50","69,85","68,45","94,73K","-1,48%"
"10.06.2022","70,90","70,45","71,35","69,65","76,12K","0,57%"
"09.06.2022","70,50","71,20","71,65","70,25","59,22K","-4,73%"
"08.06.2022","74,00","76,00","76,10","73,25","88,51K","-2,76%"
"07.06.2022","76,10","76,70","77,00","75,20","72,05K","-1,87%"
"06.06.2022","77,55","76,90","78,10","76,10","37,39K","1,51%"
"03.06.2022","76,40","77,45","77,60","76,20","53,76K","-0,97%"
"02.06.2022","77,15","77,60","77,60","76,10","32,85K","-0,06%"
"01.06.2022","77,20","77,90","77,90","76,60","36,01K","0,19%"
"31.05.2022","77,05","76,30","78,25","76,30","103,77K","0,78%"
"30.05.2022","76,45","77,00","77,20","76,05","44,29K","0,46%"
"27.05.2022","76,10","78,10","78,35","76,10","32,41K","-2,56%"
"26.05.2022","78,10","79,50","79,50","76,40","73,67K","-1,45%"
"25.05.2022","79,25","79,00","79,65","76,30","76,14K","1,73%"
"24.05.2022","77,90","78,20","78,85","77,85","20,79K","-1,52%"
"23.05.2022","79,10","77,65","79,25","77,65","65,44K","2,33%"
"20.05.2022","77,30","75,10","77,80","74,80","83,24K","2,93%"
"19.05.2022","75,10","73,95","76,50","73,60","121,50K","-0,20%"
"18.05.2022","75,25","78,45","78,95","74,80","165,08K","-3,90%"
"17.05.2022","78,30","77,15","79,15","76,20","241,55K","1,89%"
"16.05.2022","76,85","75,25","77,00","74,65","181,77K","0,07%"
"13.05.2022","76,80","76,45","77,05","74,55","35,32K","2,40%"
"12.05.2022","75,00","74,20","76,10","72,40","104,23K","-0,27%"
"11.05.2022","75,20","75,70","76,00","74,65","78,55K","-0,46%"
"10.05.2022","75,55","74,95","77,45","73,70","98,78K","2,79%"
"09.05.2022","73,50","74,45","74,45","73,20","33,74K","-1,28%"
"06.05.2022","74,45","74,10","74,45","71,20","123,46K","-0,13%"
"05.05.2022","74,55","77,05","77,70","73,95","91,11K","-2,55%"
"04.05.2022","76,50","77,55","78,00","76,25","44,99K","-1,03%"
"02.05.2022","77,30","77,90","77,90","75,60","39,98K","-0,83%"
"29.04.2022","77,95","76,50","77,95","76,30","67,59K","2,30%"
"28.04.2022","76,20","76,65","76,65","75,55","35,05K","1,60%"
"27.04.2022","75,00","74,30","76,10","73,75","51,72K","0,00%"
"26.04.2022","75,00","79,20","79,20","74,30","56,29K","-3,78%"
"25.04.2022","77,95","76,60","79,15","76,30","81,16K","1,37%"
"22.04.2022","76,90","78,90","78,90","76,70","73,75K","-1,60%"
"21.04.2022","78,15","80,00","80,60","78,00","84,38K","-1,64%"
"20.04.2022","79,45","79,80","80,60","78,50","83,66K","-0,06%"
"19.04.2022","79,50","76,65","79,60","75,65","86,61K","3,72%"
"14.04.2022","76,65","77,30","78,15","76,20","77,14K","-0,52%"
"13.04.2022","77,05","81,05","81,10","76,75","159,57K","-4,88%"
"12.04.2022","81,00","82,00","82,00","80,60","51,32K","-1,22%"
"11.04.2022","82,00","81,90","82,35","80,45","50,76K","-0,06%"
"08.04.2022","82,05","81,00","82,30","80,40","91,54K","1,67%"
"07.04.2022","80,70","80,60","81,10","79,30","59,18K","1,45%"
"06.04.2022","79,55","83,00","83,10","79,15","110,01K","-3,63%"
"05.04.2022","82,55","82,45","83,35","81,95","97,34K","0,67%"
"04.04.2022","82,00","80,75","82,50","79,75","84,41K","3,02%"
"01.04.2022","79,60","81,45","81,45","79,50","59,58K","-1,30%"
"31.03.2022","80,65","80,00","81,45","79,45","116,50K","-0,25%"
"30.03.2022","80,85","80,10","81,20","79,30","55,89K","0,87%"
"29.03.2022","80,15","81,15","81,35","78,75","106,10K","-0,06%"
"28.03.2022","80,20","80,65","81,90","80,10","44,95K","-0,50%"
"25.03.2022","80,60","82,85","83,10","79,55","88,86K","-2,13%"
"24.03.2022","82,35","79,10","83,70","79,10","167,24K","7,09%"
"23.03.2022","76,90","79,20","79,85","76,40","50,03K","-2,23%"
"22.03.2022","78,65","78,70","79,95","78,65","58,17K","0,00%"
"21.03.2022","78,65","77,50","80,60","77,50","114,28K","1,35%"
"18.03.2022","77,60","78,50","79,85","76,90","189,52K","-0,96%"
"17.03.2022","78,35","75,50","78,75","74,25","112,94K","4,19%"
"16.03.2022","75,20","77,15","77,30","74,30","70,86K","0,07%"
"15.03.2022","75,15","73,80","76,45","73,15","51,70K","1,83%"
"14.03.2022","73,80","77,55","77,55","73,60","56,74K","-3,59%"
"11.03.2022","76,55","73,60","77,35","73,60","79,20K","4,22%"
"10.03.2022","73,45","75,95","75,95","72,70","49,81K","-3,29%"
"09.03.2022","75,95","72,00","76,25","71,25","91,17K","7,65%"
"08.03.2022","70,55","71,50","73,15","70,35","48,35K","-1,40%"
"07.03.2022","71,55","72,00","73,50","70,65","123,15K","-0,69%"
"04.03.2022","72,05","74,90","75,00","71,00","88,07K","-1,97%"
"03.03.2022","73,50","73,15","74,80","71,25","110,02K","0,00%"
"02.03.2022","73,50","72,40","73,50","71,35","59,55K","0,48%"
"01.03.2022","73,15","74,90","74,95","72,50","100,73K","-1,15%"
"28.02.2022","74,00","73,50","74,90","72,80","145,97K","-1,07%"
"25.02.2022","74,80","73,00","75,50","70,00","148,14K","4,76%"
"24.02.2022","71,40","74,80","75,00","70,15","285,95K","-7,27%"
"23.02.2022","77,00","78,50","78,55","76,55","96,69K","-1,28%"
"22.02.2022","78,00","77,95","78,60","76,10","54,26K","-0,51%"
"21.02.2022","78,40","81,00","81,00","78,40","57,36K","-1,88%"
"18.02.2022","79,90","79,50","81,65","79,25","129,01K","0,25%"
"17.02.2022","79,70","79,45","79,85","79,00","77,77K","0,76%"
"16.02.2022","79,10","79,95","79,95","78,50","76,88K","-0,50%"
"15.02.2022","79,50","80,50","80,50","79,00","93,17K","-0,63%"
"14.02.2022","80,00","78,80","80,20","78,40","129,45K","0,31%"
"11.02.2022","79,75","79,50","80,20","78,20","39,34K","0,31%"
"10.02.2022","79,50","80,80","81,35","79,25","74,86K","-1,61%"
"09.02.2022","80,80","79,90","81,35","79,70","171,33K","2,15%"
"08.02.2022","79,10","80,60","80,60","78,85","120,75K","-2,04%"
"07.02.2022","80,75","79,70","80,80","79,25","73,12K","2,47%"
"04.02.2022","78,80","81,00","81,00","78,80","103,32K","-1,99%"
"03.02.2022","80,40","81,40","81,80","80,25","59,96K","-1,23%"
"02.02.2022","81,40","81,10","81,45","80,20","74,93K","0,06%"
"01.02.2022","81,35","82,30","82,50","81,00","46,27K","-0,85%"
"31.01.2022","82,05","82,60","83,15","81,20","96,80K","0,61%"
"28.01.2022","81,55","81,50","82,95","80,80","110,98K","-0,12%"
"27.01.2022","81,65","81,00","82,00","79,25","61,78K","1,18%"
"26.01.2022","80,70","79,35","82,05","79,35","59,29K","1,00%"
"25.01.2022","79,90","79,50","80,40","79,10","104,97K","0,50%"
"24.01.2022","79,50","82,95","82,95","77,75","192,44K","-4,16%"
"21.01.2022","82,95","85,95","85,95","82,80","94,76K","-3,10%"
"20.01.2022","85,60","84,95","86,50","83,60","121,14K","1,36%"
"19.01.2022","84,45","80,50","85,00","80,50","107,53K","4,19%"
"18.01.2022","81,05","82,70","82,70","80,55","52,40K","-1,70%"
"17.01.2022","82,45","81,45","82,75","81,45","37,61K","1,23%"
"14.01.2022","81,45","82,45","82,50","80,65","104,03K","0,00%"
"13.01.2022","81,45","82,00","82,65","81,15","122,82K","-0,31%"
"12.01.2022","81,70","80,55","82,00","79,75","144,90K","1,49%"
"11.01.2022","80,50","81,00","82,20","80,10","168,23K","-0,06%"
"10.01.2022","80,55","83,05","84,00","80,55","73,00K","-2,72%"
"07.01.2022","82,80","85,50","85,50","81,35","146,60K","-3,16%"
"05.01.2022","85,50","85,30","85,95","85,00","39,41K","0,59%"
"04.01.2022","85,00","86,25","86,60","84,70","79,00K","-0,47%"
"03.01.2022","85,40","87,35","87,35","85,40","39,79K","-1,21%"
"30.12.2021","86,45","85,40","87,50","85,05","57,41K","0,76%"
"29.12.2021","85,80","86,50","86,50","84,45","64,34K","-1,38%"
"28.12.2021","87,00","87,25","87,80","87,00","45,48K","-0,91%"
"27.12.2021","87,80","87,15","87,80","86,55","16,11K","0,69%"
"23.12.2021","87,20","86,15","87,30","85,45","36,94K","0,75%"
"22.12.2021","86,55","87,05","87,05","85,80","86,72K","-0,57%"
"21.12.2021","87,05","87,85","88,35","86,10","76,28K","-0,91%"
"20.12.2021","87,85","85,00","87,90","85,00","71,96K","3,23%"
"17.12.2021","85,10","89,60","89,60","85,10","231,73K","-4,97%"
"16.12.2021","89,55","87,00","89,55","85,65","86,93K","3,65%"
"15.12.2021","86,40","86,15","87,05","84,05","193,63K","0,29%"
"14.12.2021","86,15","87,35","88,30","86,15","132,65K","-0,35%"
"13.12.2021","86,45","87,50","88,00","86,15","76,23K","0,52%"
"10.12.2021","86,00","87,20","87,70","86,00","39,58K","-0,81%"
"09.12.2021","86,70","85,50","87,35","85,50","88,86K","0,76%"
"08.12.2021","86,05","86,70","88,50","86,00","204,68K","-0,64%"
"07.12.2021","86,60","88,90","89,10","86,10","209,85K","-1,59%"
"06.12.2021","88,00","86,40","88,15","85,40","37,66K","1,79%"
"03.12.2021","86,45","86,70","88,25","86,25","45,00K","-0,40%"
"02.12.2021","86,80","88,00","88,05","86,15","59,42K","-1,36%"
"01.12.2021","88,00","87,85","89,65","87,00","81,51K","0,17%"
"30.11.2021","87,85","89,75","90,55","86,55","181,98K","-2,28%"
"29.11.2021","89,90","89,55","90,70","88,50","45,74K","-0,99%"
"26.11.2021","90,80","89,00","91,00","87,60","79,07K","2,08%"
"25.11.2021","88,95","87,20","89,95","87,20","36,89K","2,01%"
"24.11.2021","87,20","91,80","91,80","87,05","57,95K","-5,22%"
"23.11.2021","92,00","93,40","93,40","92,00","30,29K","-1,76%"
"22.11.2021","93,65","92,50","94,00","92,35","29,56K","1,24%"
"19.11.2021","92,50","93,95","94,00","91,00","95,03K","-1,02%"
"18.11.2021","93,45","94,35","94,35","92,10","36,03K","-0,16%"
"17.11.2021","93,60","94,25","94,60","93,05","27,07K","0,43%"
"16.11.2021","93,20","95,95","95,95","93,10","49,25K","-1,79%"
"15.11.2021","94,90","93,45","96,45","92,30","52,45K","2,32%"
"12.11.2021","92,75","91,25","93,25","90,60","83,78K","1,92%"
"10.11.2021","91,00","93,35","93,65","86,80","143,57K","-4,11%"
"09.11.2021","94,90","91,80","94,90","91,30","46,70K","2,82%"
"08.11.2021","92,30","92,25","93,55","91,65","104,05K","0,54%"
"05.11.2021","91,80","92,60","94,95","91,80","51,90K","-1,29%"
"04.11.2021","93,00","94,20","95,05","93,00","58,22K","-2,16%"
"03.11.2021","95,05","92,70","95,10","92,40","89,78K","2,87%"
"02.11.2021","92,40","99,40","99,40","91,10","158,29K","-5,95%"
"29.10.2021","98,25","99,00","99,40","97,00","123,71K","-0,66%"
"28.10.2021","98,90","96,60","99,45","96,60","46,77K","2,33%"
"27.10.2021","96,65","98,80","98,80","96,10","37,11K","-1,68%"
"26.10.2021","98,30","96,25","98,45","95,00","75,01K","1,71%"
"25.10.2021","96,65","99,00","99,50","96,55","39,38K","-1,88%"
"22.10.2021","98,50","99,40","99,75","97,60","34,70K","-0,71%"
"21.10.2021","99,20","98,00","99,45","97,45","193,61K","1,69%"
"20.10.2021","97,55","98,95","99,35","97,00","99,65K","-1,27%"
"19.10.2021","98,80","96,45","99,70","96,30","25,00K","2,38%"
"18.10.2021","96,50","97,00","97,65","95,80","125,73K","-0,26%"
"15.10.2021","96,75","97,35","97,95","95,85","151,19K","-0,62%"
"14.10.2021","97,35","98,00","98,25","94,95","165,80K","-0,05%"
"13.10.2021","97,40","93,00","97,40","92,10","164,88K","4,73%"
"12.10.2021","93,00","91,50","93,80","90,55","106,20K","0,87%"
"11.10.2021","92,20","92,95","92,95","91,00","73,55K","-0,43%"
"08.10.2021","92,60","91,30","93,50","91,20","75,00K","1,54%"
"07.10.2021","91,20","90,45","91,50","89,00","109,02K","1,05%"
"06.10.2021","90,25","89,60","90,50","89,00","76,72K","0,73%"
"05.10.2021","89,60","89,90","90,65","89,00","87,43K","0,00%"
"04.10.2021","89,60","87,50","89,60","87,00","59,95K","1,93%"
"01.10.2021","87,90","86,75","88,40","86,00","307,64K","0,34%"
"30.09.2021","87,60","89,40","91,00","86,30","121,86K","-1,57%"
"29.09.2021","89,00","85,70","89,30","84,75","62,00K","3,79%"
"28.09.2021","85,75","85,00","85,80","84,00","30,65K","0,29%"
"27.09.2021","85,50","86,75","86,75","84,40","40,71K","-1,50%"
"24.09.2021","86,80","84,55","86,80","84,40","43,94K","2,97%"
"23.09.2021","84,30","85,50","86,00","83,45","38,91K","-0,65%"
"22.09.2021","84,85","84,20","86,40","83,65","30,77K","-0,18%"
"21.09.2021","85,00","85,40","86,45","84,10","16,67K","-1,73%"
"20.09.2021","86,50","87,30","87,50","84,10","36,67K","-1,65%"
"17.09.2021","87,95","86,95","87,95","85,50","130,54K","1,15%"
"16.09.2021","86,95","85,30","87,40","84,65","47,37K","1,70%"
"15.09.2021","85,50","84,00","85,95","83,80","31,43K","1,24%"
"14.09.2021","84,45","86,25","86,25","83,90","24,35K","-1,69%"
"13.09.2021","85,90","84,95","86,15","84,55","31,69K","1,60%"
"10.09.2021","84,55","84,55","84,90","84,20","28,50K","-0,41%"
"09.09.2021","84,90","83,65","84,90","83,40","50,84K","1,86%"
"08.09.2021","83,35","84,60","84,65","83,10","47,30K","-1,94%"
"07.09.2021","85,00","85,30","85,50","84,50","22,83K","-0,76%"
"06.09.2021","85,65","85,45","86,20","85,30","23,71K","0,06%"
"03.09.2021","85,60","85,90","85,90","85,15","26,03K","-0,35%"
"02.09.2021","85,90","89,80","89,85","85,50","95,93K","-3,48%"
"01.09.2021","89,00","84,50","89,40","84,50","117,79K","6,08%"
"31.08.2021","83,90","81,10","84,25","81,00","84,53K","2,88%"
"30.08.2021","81,55","80,05","82,50","80,05","25,72K","0,87%"
"27.08.2021","80,85","80,30","81,25","79,85","35,26K","0,31%"
"26.08.2021","80,60","81,20","81,20","80,25","14,20K","-0,43%"
"25.08.2021","80,95","80,95","81,30","80,30","24,14K","0,94%"
"24.08.2021","80,20","80,95","80,95","80,20","14,78K","-0,62%"
"23.08.2021","80,70","81,00","81,40","80,30","13,29K","0,19%"
"20.08.2021","80,55","81,20","81,65","80,40","13,63K","-0,25%"
"19.08.2021","80,75","81,20","81,20","79,30","20,15K","-0,31%"
"18.08.2021","81,00","80,80","81,45","80,50","13,64K","0,25%"
"17.08.2021","80,80","81,00","81,80","80,10","31,17K","0,31%"
"16.08.2021","80,55","81,55","81,65","80,20","24,46K","-1,23%"
"13.08.2021","81,55","82,50","82,50","81,45","18,07K","-0,97%"
"12.08.2021","82,35","81,70","82,50","81,05","14,05K","0,80%"
"11.08.2021","81,70","82,40","82,50","81,00","37,06K","-0,43%"
"10.08.2021","82,05","82,00","83,00","81,20","35,26K","-0,79%"
"09.08.2021","82,70","82,30","83,05","82,10","53,39K","0,49%"
"06.08.2021","82,30","80,00","82,90","79,70","115,75K","4,31%"
"05.08.2021","78,90","79,40","79,65","78,80","26,26K","-0,75%"
"04.08.2021","79,50","79,00","80,05","78,95","46,92K","0,63%"
"03.08.2021","79,00","80,00","80,00","78,80","60,35K","-1,25%"
"02.08.2021","80,00","80,30","80,50","79,55","38,84K","-0,25%"
"30.07.2021","80,20","80,25","80,90","79,80","53,14K","-0,19%"
"29.07.2021","80,35","80,30","80,75","79,70","39,23K","0,88%"
"28.07.2021","79,65","79,50","80,10","79,40","21,36K","-0,38%"
"27.07.2021","79,95","79,85","80,70","79,40","32,30K","0,44%"
"26.07.2021","79,60","80,40","80,40","79,30","35,92K","-0,93%"
"23.07.2021","80,35","80,70","80,75","80,25","24,53K","-0,50%"
"22.07.2021","80,75","78,65","80,80","78,65","40,35K","1,89%"
"21.07.2021","79,25","78,60","80,40","78,35","54,61K","0,83%"
"20.07.2021","78,60","79,00","79,10","78,35","73,86K","-0,76%"
"19.07.2021","79,20","79,30","79,70","78,20","55,05K","-0,13%"
"16.07.2021","79,30","80,05","80,55","78,85","47,17K","-0,69%"
"15.07.2021","79,85","79,50","81,00","79,50","87,40K","0,57%"
"14.07.2021","79,40","79,25","80,25","78,65","75,96K","0,44%"
"13.07.2021","79,05","77,55","79,35","77,55","58,73K","2,66%"
"12.07.2021","77,00","79,10","79,10","77,00","69,40K","-2,96%"
"09.07.2021","79,35","79,05","79,60","78,70","112,00K","0,06%"
"08.07.2021","79,30","79,40","79,50","78,90","88,85K","-0,25%"
"07.07.2021","79,50","77,35","79,55","77,35","118,55K","2,78%"
"06.07.2021","77,35","77,30","77,70","76,85","32,47K","0,59%"
"05.07.2021","76,90","77,60","77,60","76,55","41,63K","-0,77%"
"02.07.2021","77,50","76,45","77,90","76,00","75,86K","2,04%"
"01.07.2021","75,95","77,00","77,15","75,20","135,46K","-1,56%"
"30.06.2021","77,15","76,25","78,30","76,00","152,76K","0,98%"
"29.06.2021","76,40","76,70","76,70","76,15","112,00K","-0,33%"
"28.06.2021","76,65","75,00","76,65","74,10","71,40K","2,13%"
"25.06.2021","75,05","73,65","75,10","73,65","120,16K","1,97%"
"24.06.2021","73,60","72,20","73,95","72,10","146,02K","2,15%"
"23.06.2021","72,05","72,20","72,60","71,70","56,21K","-0,14%"
"22.06.2021","72,15","71,90","72,40","71,25","83,04K","0,42%"
"21.06.2021","71,85","72,80","72,80","71,40","42,74K","-1,58%"
"18.06.2021","73,00","70,50","73,70","70,40","197,71K","3,55%"
"17.06.2021","70,50","70,20","70,85","70,20","61,25K","-0,28%"
"16.06.2021","70,70","70,20","71,20","70,20","74,91K","-0,21%"
"15.06.2021","70,85","70,80","71,30","70,50","79,63K","0,57%"
"14.06.2021","70,45","70,55","70,55","70,00","64,26K","0,71%"
"11.06.2021","69,95","70,70","70,70","69,95","33,49K","-1,41%"
