"Data","Ostatnio","Otwarcie","Max.","Min.","Wol.","Zmiana%"
"08.03.2021","183,90","179,50","184,30","179,50","39,27K","2,74%"
"05.03.2021","179,00","184,00","184,00","177,20","22,39K","-2,72%"
"04.03.2021","184,00","180,20","184,00","179,30","11,73K","1,04%"
"03.03.2021","182,10","183,50","186,70","180,40","12,85K","1,00%"
"02.03.2021","180,30","182,00","184,80","180,30","35,83K","-1,74%"
"01.03.2021","183,50","183,00","184,70","181,60","12,63K","1,55%"
"26.02.2021","180,70","180,00","182,80","176,60","30,47K","-0,66%"
"25.02.2021","181,90","177,90","181,90","176,30","15,25K","2,25%"
"24.02.2021","177,90","176,90","178,00","173,90","22,85K","1,43%"
"23.02.2021","175,40","183,00","183,30","173,00","29,60K","-3,94%"
"22.02.2021","182,60","180,00","182,60","176,20","10,84K","1,22%"
"19.02.2021","180,40","182,50","183,10","180,10","17,01K","-1,42%"
"18.02.2021","183,00","184,90","187,10","181,50","16,74K","-1,51%"
"17.02.2021","185,80","186,90","190,00","184,00","22,10K","-0,69%"
"16.02.2021","187,10","175,10","187,80","175,10","41,66K","6,91%"
"15.02.2021","175,00","178,40","184,90","172,50","63,38K","-1,85%"
"12.02.2021","178,30","177,40","179,80","175,40","8,45K","0,96%"
"11.02.2021","176,60","170,50","179,40","170,50","22,04K","3,15%"
"10.02.2021","171,20","167,00","173,60","165,10","26,65K","2,51%"
"09.02.2021","167,00","172,90","173,40","166,20","18,28K","-2,74%"
"08.02.2021","171,70","175,10","177,10","170,20","12,19K","-1,89%"
"05.02.2021","175,00","170,00","176,00","170,00","28,56K","3,55%"
"04.02.2021","169,00","167,00","170,30","167,00","14,12K","0,18%"
"03.02.2021","168,70","169,80","171,00","166,50","11,06K","-0,88%"
"02.02.2021","170,20","169,00","170,20","167,10","21,67K","1,13%"
"01.02.2021","168,30","165,10","169,00","165,00","20,31K","0,60%"
"29.01.2021","167,30","167,80","167,90","162,20","19,68K","0,60%"
"28.01.2021","166,30","165,00","168,00","161,20","23,21K","-0,30%"
"27.01.2021","166,80","167,70","169,30","163,90","51,38K","-0,71%"
"26.01.2021","168,00","169,90","171,00","166,00","38,67K","-1,18%"
"25.01.2021","170,00","168,00","171,20","166,10","15,57K","1,31%"
"22.01.2021","167,80","164,10","168,90","154,30","25,98K","1,27%"
"21.01.2021","165,70","171,90","173,10","165,20","15,40K","-3,89%"
"20.01.2021","172,40","172,00","173,10","169,00","69,39K","0,17%"
"19.01.2021","172,10","170,00","173,40","167,50","62,99K","1,35%"
"18.01.2021","169,80","164,50","169,90","162,30","38,55K","3,54%"
"15.01.2021","164,00","168,80","168,80","161,60","10,58K","-2,03%"
"14.01.2021","167,40","162,00","170,00","162,00","31,24K","3,40%"
"13.01.2021","161,90","163,50","167,30","161,00","35,92K","-0,98%"
"12.01.2021","163,50","165,80","168,00","160,30","16,97K","-1,21%"
"11.01.2021","165,50","162,00","168,00","161,50","80,25K","2,80%"
"08.01.2021","161,00","151,00","161,90","150,80","87,43K","6,62%"
"07.01.2021","151,00","150,00","152,40","150,00","31,85K","1,68%"
"05.01.2021","148,50","142,50","148,50","141,60","30,55K","2,98%"
"04.01.2021","144,20","142,00","144,20","138,30","21,54K","1,55%"
